table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 175,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,2135,1044,1091,295,254,356,331,367,307,479,581,602,433,519,178,85*,236,174,186,153,101*,201,282,292,182,64*,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 4th to 6th June 2021,Yes,1334,667,668,205,176,244,207,229,176,274,439,383,282,231,108,53,147,97,112,103,63,114,194,188,109,46,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 175,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 4th to 6th June 2021,No,801,377,423,90,78,112,124,138,132,205,142,219,152,288,70,32,89,77,74,51,38,86,88,104,73,18,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 27th to 29th March 2020,Unweighted base,2232,1087,1145,,,,,,,,802,620,311,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,391,367,392,373,499,,,
Table 99,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 27th to 29th March 2020,Weighted base,2232,1089,1143,,,,,,,,609,627,453,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,386,357,395,330,516,,,
Table 99,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 27th to 29th March 2020,Yes,1395,689,706,,,,,,,,471,404,272,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,284,216,227,170,309,,,
Table 99,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 27th to 29th March 2020,No,837,400,437,,,,,,,,138,223,181,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,102,141,168,161,207,,,
Table 158,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,2107,1075,1032,272,241,366,329,356,313,471,582,631,352,542,184,89,205,178,201,148,101,206,293,278,153,71,1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,907,741
Table 158,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,2107,1030,1077,291,252,352,327,362,303,472,573,594,428,512,176,84*,233,172,184,151,100*,198,278,288,180,63*,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55*,906,757
Table 158,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 4th to 6th December 2020,Yes,1317,645,672,233,205,224,199,207,188,265,421,387,274,235,113,48,152,107,104,83,66,113,196,168,118,48,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,566,456
Table 158,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 4th to 6th December 2020,No,790,385,405,58,47,128,128,155,115,206,152,207,154,277,62,36,81,65,80,69,34,85,82,120,62,15,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,340,301
Table 135,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,2164,1113,1051,292,261,355,355,316,338,508,642,610,367,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,2164,1058,1106,298,264,361,335,372,312,485,589,610,439,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 19th to 21st June 2020,Yes,1352,671,682,227,204,249,191,222,163,301,444,392,296,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 135,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 19th to 21st June 2020,No,812,387,424,72,60,112,145,150,149,184,144,218,144,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,2115,1003,1112,261,228,325,342,367,332,488,584,640,359,532,186,88,220,166,174,162,105,182,296,296,177,63,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 15th to 17th January 2021,Yes,1322,663,659,215,185,251,202,180,182,292,413,411,283,215,116,57,144,115,103,85,63,121,190,176,104,47,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 162,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 15th to 17th January 2021,No,793,372,421,76,65,102,126,184,123,181,162,186,147,299,60,27,90,58,82,67,38,78,89,113,76,16,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 163,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,2100,1015,1085,267,236,294,323,383,336,497,613,633,319,535,176,86,203,160,183,166,113,193,307,302,145,66,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 163,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 163,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 12th to 14th February 2021,Yes,1312,642,671,226,193,233,204,191,172,286,427,396,264,226,107,47,162,99,112,81,62,109,203,183,99,48,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 163,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 12th to 14th February 2021,No,788,385,403,64,55,118,121,170,131,185,144,196,163,285,68,37,70,73,71,70,38,88,74,104,80,15,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,2120,1031,1089,252,219,339,351,389,311,478,605,573,429,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 7th to 9th August 2020,Yes,1325,642,683,228,198,245,195,197,171,290,429,398,280,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 144,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 7th to 9th August 2020,No,795,395,400,65,53,109,134,168,134,186,148,200,150,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 147,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,2189,1062,1127,268,237,337,362,371,330,521,627,625,385,552,196,87,242,172,200,169,101,199,293,277,187,66,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 147,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,2189,1070,1119,302,261,365,339,376,315,491,595,617,444,532,183,87*,242,178,191,157,104*,206,289,299,187,66*,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 147,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 9th to 11th October 2020,Yes,1368,667,701,231,202,236,208,203,202,288,438,404,277,249,113,51,156,114,121,98,61,109,204,180,112,50,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 147,Have you taken a foreign holiday in the last 3 years?,ONLINE Fieldwork: 9th to 11th October 2020,No,821,403,417,71,59,130,131,174,113,203,158,213,167,283,70,36,86,64,70,60,43,97,84,120,74,15,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
