geography,geography_code,year,month,epiweek,date,metric_value
Yorkshire and The Humber,E12000003,2021,8,31,2021-08-06,13.0
Yorkshire and The Humber,E12000003,2021,8,31,2021-08-07,13.0
Yorkshire and The Humber,E12000003,2021,8,31,2021-08-08,11.0
Yorkshire and The Humber,E12000003,2021,8,32,2021-08-09,7.0
Yorkshire and The Humber,E12000003,2021,8,32,2021-08-10,16.0
Yorkshire and The Humber,E12000003,2021,8,32,2021-08-11,12.0
Yorkshire and The Humber,E12000003,2021,8,32,2021-08-12,17.0
Yorkshire and The Humber,E12000003,2021,8,32,2021-08-13,19.0
Yorkshire and The Humber,E12000003,2021,8,32,2021-08-14,17.0
Yorkshire and The Humber,E12000003,2021,8,32,2021-08-15,10.0
Yorkshire and The Humber,E12000003,2021,8,33,2021-08-16,10.0
Yorkshire and The Humber,E12000003,2021,8,33,2021-08-17,9.0
Yorkshire and The Humber,E12000003,2021,8,33,2021-08-18,11.0
Yorkshire and The Humber,E12000003,2021,8,33,2021-08-19,10.0
Yorkshire and The Humber,E12000003,2021,8,33,2021-08-20,11.0
Yorkshire and The Humber,E12000003,2021,8,33,2021-08-21,8.0
Yorkshire and The Humber,E12000003,2021,8,33,2021-08-22,10.0
Yorkshire and The Humber,E12000003,2021,8,34,2021-08-23,17.0
Yorkshire and The Humber,E12000003,2021,8,34,2021-08-24,13.0
Yorkshire and The Humber,E12000003,2021,8,34,2021-08-25,5.0
Yorkshire and The Humber,E12000003,2021,8,34,2021-08-26,10.0
Yorkshire and The Humber,E12000003,2021,8,34,2021-08-27,21.0
Yorkshire and The Humber,E12000003,2021,8,34,2021-08-28,12.0
Yorkshire and The Humber,E12000003,2021,8,34,2021-08-29,20.0
Yorkshire and The Humber,E12000003,2021,8,35,2021-08-30,13.0
Yorkshire and The Humber,E12000003,2021,8,35,2021-08-31,19.0
Yorkshire and The Humber,E12000003,2021,9,35,2021-09-01,16.0
Yorkshire and The Humber,E12000003,2021,9,35,2021-09-02,14.0
Yorkshire and The Humber,E12000003,2021,9,35,2021-09-03,16.0
Yorkshire and The Humber,E12000003,2021,9,35,2021-09-04,23.0
Yorkshire and The Humber,E12000003,2021,9,35,2021-09-05,20.0
Yorkshire and The Humber,E12000003,2021,9,36,2021-09-06,19.0
Yorkshire and The Humber,E12000003,2021,9,36,2021-09-07,15.0
Yorkshire and The Humber,E12000003,2021,9,36,2021-09-08,14.0
Yorkshire and The Humber,E12000003,2021,9,36,2021-09-09,22.0
Yorkshire and The Humber,E12000003,2021,9,36,2021-09-10,19.0
Yorkshire and The Humber,E12000003,2021,9,36,2021-09-11,9.0
Yorkshire and The Humber,E12000003,2021,9,36,2021-09-12,17.0
Yorkshire and The Humber,E12000003,2021,9,37,2021-09-13,14.0
Yorkshire and The Humber,E12000003,2021,9,37,2021-09-14,16.0
Yorkshire and The Humber,E12000003,2021,9,37,2021-09-15,12.0
Yorkshire and The Humber,E12000003,2021,9,37,2021-09-16,19.0
Yorkshire and The Humber,E12000003,2021,9,37,2021-09-17,16.0
Yorkshire and The Humber,E12000003,2021,9,37,2021-09-18,10.0
Yorkshire and The Humber,E12000003,2021,9,37,2021-09-19,20.0
Yorkshire and The Humber,E12000003,2021,9,38,2021-09-20,19.0
Yorkshire and The Humber,E12000003,2021,9,38,2021-09-21,12.0
Yorkshire and The Humber,E12000003,2021,9,38,2021-09-22,13.0
Yorkshire and The Humber,E12000003,2021,9,38,2021-09-23,10.0
Yorkshire and The Humber,E12000003,2021,9,38,2021-09-24,14.0
Yorkshire and The Humber,E12000003,2021,9,38,2021-09-25,15.0
Yorkshire and The Humber,E12000003,2021,9,38,2021-09-26,8.0
Yorkshire and The Humber,E12000003,2021,9,39,2021-09-27,8.0
Yorkshire and The Humber,E12000003,2021,9,39,2021-09-28,7.0
Yorkshire and The Humber,E12000003,2021,9,39,2021-09-29,17.0
Yorkshire and The Humber,E12000003,2021,9,39,2021-09-30,15.0
Yorkshire and The Humber,E12000003,2021,10,39,2021-10-01,12.0
Yorkshire and The Humber,E12000003,2021,10,39,2021-10-02,6.0
Yorkshire and The Humber,E12000003,2021,10,39,2021-10-03,15.0
Yorkshire and The Humber,E12000003,2021,10,40,2021-10-04,11.0
Yorkshire and The Humber,E12000003,2021,10,40,2021-10-05,12.0
Yorkshire and The Humber,E12000003,2021,10,40,2021-10-06,7.0
Yorkshire and The Humber,E12000003,2021,10,40,2021-10-07,13.0
Yorkshire and The Humber,E12000003,2021,10,40,2021-10-08,15.0
Yorkshire and The Humber,E12000003,2021,10,40,2021-10-09,16.0
Yorkshire and The Humber,E12000003,2021,10,40,2021-10-10,12.0
Yorkshire and The Humber,E12000003,2021,10,41,2021-10-11,16.0
Yorkshire and The Humber,E12000003,2021,10,41,2021-10-12,16.0
Yorkshire and The Humber,E12000003,2021,10,41,2021-10-13,17.0
Yorkshire and The Humber,E12000003,2021,10,41,2021-10-14,14.0
Yorkshire and The Humber,E12000003,2021,10,41,2021-10-15,15.0
Yorkshire and The Humber,E12000003,2021,10,41,2021-10-16,21.0
Yorkshire and The Humber,E12000003,2021,10,41,2021-10-17,16.0
Yorkshire and The Humber,E12000003,2021,10,42,2021-10-18,8.0
Yorkshire and The Humber,E12000003,2021,10,42,2021-10-19,7.0
Yorkshire and The Humber,E12000003,2021,10,42,2021-10-20,19.0
Yorkshire and The Humber,E12000003,2021,10,42,2021-10-21,18.0
Yorkshire and The Humber,E12000003,2021,10,42,2021-10-22,19.0
Yorkshire and The Humber,E12000003,2021,10,42,2021-10-23,17.0
Yorkshire and The Humber,E12000003,2021,10,42,2021-10-24,16.0
Yorkshire and The Humber,E12000003,2021,10,43,2021-10-25,19.0
Yorkshire and The Humber,E12000003,2021,10,43,2021-10-26,10.0
Yorkshire and The Humber,E12000003,2021,10,43,2021-10-27,23.0
Yorkshire and The Humber,E12000003,2021,10,43,2021-10-28,18.0
Yorkshire and The Humber,E12000003,2021,10,43,2021-10-29,18.0
Yorkshire and The Humber,E12000003,2021,10,43,2021-10-30,20.0
Yorkshire and The Humber,E12000003,2021,10,43,2021-10-31,14.0
Yorkshire and The Humber,E12000003,2021,11,44,2021-11-01,19.0
Yorkshire and The Humber,E12000003,2021,11,44,2021-11-02,17.0
Yorkshire and The Humber,E12000003,2021,11,44,2021-11-03,14.0
Yorkshire and The Humber,E12000003,2021,11,44,2021-11-04,29.0
Yorkshire and The Humber,E12000003,2021,11,44,2021-11-05,15.0
Yorkshire and The Humber,E12000003,2021,11,44,2021-11-06,20.0
Yorkshire and The Humber,E12000003,2021,11,44,2021-11-07,15.0
Yorkshire and The Humber,E12000003,2021,11,45,2021-11-08,9.0
Yorkshire and The Humber,E12000003,2021,11,45,2021-11-09,22.0
Yorkshire and The Humber,E12000003,2021,11,45,2021-11-10,13.0
Yorkshire and The Humber,E12000003,2021,11,45,2021-11-11,16.0
Yorkshire and The Humber,E12000003,2021,11,45,2021-11-12,13.0
Yorkshire and The Humber,E12000003,2021,11,45,2021-11-13,19.0
Yorkshire and The Humber,E12000003,2021,11,45,2021-11-14,14.0
Yorkshire and The Humber,E12000003,2021,11,46,2021-11-15,12.0
Yorkshire and The Humber,E12000003,2021,11,46,2021-11-16,13.0
Yorkshire and The Humber,E12000003,2021,11,46,2021-11-17,10.0
Yorkshire and The Humber,E12000003,2021,11,46,2021-11-18,13.0
Yorkshire and The Humber,E12000003,2021,11,46,2021-11-19,16.0
Yorkshire and The Humber,E12000003,2021,11,46,2021-11-20,10.0
Yorkshire and The Humber,E12000003,2021,11,46,2021-11-21,14.0
Yorkshire and The Humber,E12000003,2021,11,47,2021-11-22,8.0
Yorkshire and The Humber,E12000003,2021,11,47,2021-11-23,13.0
Yorkshire and The Humber,E12000003,2021,11,47,2021-11-24,23.0
Yorkshire and The Humber,E12000003,2021,11,47,2021-11-25,16.0
Yorkshire and The Humber,E12000003,2021,11,47,2021-11-26,12.0
Yorkshire and The Humber,E12000003,2021,11,47,2021-11-27,6.0
Yorkshire and The Humber,E12000003,2021,11,47,2021-11-28,10.0
Yorkshire and The Humber,E12000003,2021,11,48,2021-11-29,19.0
Yorkshire and The Humber,E12000003,2021,11,48,2021-11-30,9.0
Yorkshire and The Humber,E12000003,2021,12,48,2021-12-01,11.0
Yorkshire and The Humber,E12000003,2021,12,48,2021-12-02,10.0
Yorkshire and The Humber,E12000003,2021,12,48,2021-12-03,18.0
Yorkshire and The Humber,E12000003,2021,12,48,2021-12-04,16.0
Yorkshire and The Humber,E12000003,2021,12,48,2021-12-05,11.0
Yorkshire and The Humber,E12000003,2021,12,49,2021-12-06,10.0
Yorkshire and The Humber,E12000003,2021,12,49,2021-12-07,8.0
Yorkshire and The Humber,E12000003,2021,12,49,2021-12-08,11.0
Yorkshire and The Humber,E12000003,2021,12,49,2021-12-09,6.0
Yorkshire and The Humber,E12000003,2021,12,49,2021-12-10,5.0
Yorkshire and The Humber,E12000003,2021,12,49,2021-12-11,7.0
Yorkshire and The Humber,E12000003,2021,12,49,2021-12-12,12.0
Yorkshire and The Humber,E12000003,2021,12,50,2021-12-13,12.0
Yorkshire and The Humber,E12000003,2021,12,50,2021-12-14,9.0
Yorkshire and The Humber,E12000003,2021,12,50,2021-12-15,7.0
Yorkshire and The Humber,E12000003,2021,12,50,2021-12-16,8.0
Yorkshire and The Humber,E12000003,2021,12,50,2021-12-17,14.0
Yorkshire and The Humber,E12000003,2021,12,50,2021-12-18,4.0
Yorkshire and The Humber,E12000003,2021,12,50,2021-12-19,8.0
Yorkshire and The Humber,E12000003,2021,12,51,2021-12-20,6.0
Yorkshire and The Humber,E12000003,2021,12,51,2021-12-21,10.0
Yorkshire and The Humber,E12000003,2021,12,51,2021-12-22,10.0
Yorkshire and The Humber,E12000003,2021,12,51,2021-12-23,9.0
Yorkshire and The Humber,E12000003,2021,12,51,2021-12-24,7.0
Yorkshire and The Humber,E12000003,2021,12,51,2021-12-25,17.0
Yorkshire and The Humber,E12000003,2021,12,51,2021-12-26,11.0
Yorkshire and The Humber,E12000003,2021,12,52,2021-12-27,10.0
Yorkshire and The Humber,E12000003,2021,12,52,2021-12-28,11.0
Yorkshire and The Humber,E12000003,2021,12,52,2021-12-29,4.0
Yorkshire and The Humber,E12000003,2021,12,52,2021-12-30,8.0
Yorkshire and The Humber,E12000003,2021,12,52,2021-12-31,10.0
Yorkshire and The Humber,E12000003,2022,1,52,2022-01-01,11.0
Yorkshire and The Humber,E12000003,2022,1,52,2022-01-02,15.0
Yorkshire and The Humber,E12000003,2022,1,1,2022-01-03,13.0
Yorkshire and The Humber,E12000003,2022,1,1,2022-01-04,11.0
Yorkshire and The Humber,E12000003,2022,1,1,2022-01-05,14.0
Yorkshire and The Humber,E12000003,2022,1,1,2022-01-06,15.0
Yorkshire and The Humber,E12000003,2022,1,1,2022-01-07,28.0
Yorkshire and The Humber,E12000003,2022,1,1,2022-01-08,16.0
Yorkshire and The Humber,E12000003,2022,1,1,2022-01-09,19.0
Yorkshire and The Humber,E12000003,2022,1,2,2022-01-10,23.0
Yorkshire and The Humber,E12000003,2022,1,2,2022-01-11,22.0
Yorkshire and The Humber,E12000003,2022,1,2,2022-01-12,23.0
Yorkshire and The Humber,E12000003,2022,1,2,2022-01-13,18.0
Yorkshire and The Humber,E12000003,2022,1,2,2022-01-14,17.0
Yorkshire and The Humber,E12000003,2022,1,2,2022-01-15,26.0
Yorkshire and The Humber,E12000003,2022,1,2,2022-01-16,22.0
Yorkshire and The Humber,E12000003,2022,1,3,2022-01-17,27.0
Yorkshire and The Humber,E12000003,2022,1,3,2022-01-18,23.0
Yorkshire and The Humber,E12000003,2022,1,3,2022-01-19,16.0
Yorkshire and The Humber,E12000003,2022,1,3,2022-01-20,21.0
Yorkshire and The Humber,E12000003,2022,1,3,2022-01-21,30.0
Yorkshire and The Humber,E12000003,2022,1,3,2022-01-22,19.0
Yorkshire and The Humber,E12000003,2022,1,3,2022-01-23,23.0
Yorkshire and The Humber,E12000003,2022,1,4,2022-01-24,19.0
Yorkshire and The Humber,E12000003,2022,1,4,2022-01-25,20.0
Yorkshire and The Humber,E12000003,2022,1,4,2022-01-26,21.0
Yorkshire and The Humber,E12000003,2022,1,4,2022-01-27,24.0
Yorkshire and The Humber,E12000003,2022,1,4,2022-01-28,21.0
Yorkshire and The Humber,E12000003,2022,1,4,2022-01-29,23.0
Yorkshire and The Humber,E12000003,2022,1,4,2022-01-30,13.0
Yorkshire and The Humber,E12000003,2022,1,5,2022-01-31,28.0
Yorkshire and The Humber,E12000003,2022,2,5,2022-02-01,11.0
Yorkshire and The Humber,E12000003,2022,2,5,2022-02-02,12.0
Yorkshire and The Humber,E12000003,2022,2,5,2022-02-03,14.0
Yorkshire and The Humber,E12000003,2022,2,5,2022-02-04,13.0
Yorkshire and The Humber,E12000003,2022,2,5,2022-02-05,15.0
Yorkshire and The Humber,E12000003,2022,2,5,2022-02-06,13.0
Yorkshire and The Humber,E12000003,2022,2,6,2022-02-07,15.0
Yorkshire and The Humber,E12000003,2022,2,6,2022-02-08,14.0
Yorkshire and The Humber,E12000003,2022,2,6,2022-02-09,12.0
Yorkshire and The Humber,E12000003,2022,2,6,2022-02-10,12.0
Yorkshire and The Humber,E12000003,2022,2,6,2022-02-11,10.0
Yorkshire and The Humber,E12000003,2022,2,6,2022-02-12,12.0
Yorkshire and The Humber,E12000003,2022,2,6,2022-02-13,11.0
Yorkshire and The Humber,E12000003,2022,2,7,2022-02-14,20.0
Yorkshire and The Humber,E12000003,2022,2,7,2022-02-15,12.0
Yorkshire and The Humber,E12000003,2022,2,7,2022-02-16,10.0
Yorkshire and The Humber,E12000003,2022,2,7,2022-02-17,8.0
Yorkshire and The Humber,E12000003,2022,2,7,2022-02-18,11.0
Yorkshire and The Humber,E12000003,2022,2,7,2022-02-19,16.0
Yorkshire and The Humber,E12000003,2022,2,7,2022-02-20,12.0
Yorkshire and The Humber,E12000003,2022,2,8,2022-02-21,5.0
Yorkshire and The Humber,E12000003,2022,2,8,2022-02-22,7.0
Yorkshire and The Humber,E12000003,2022,2,8,2022-02-23,10.0
Yorkshire and The Humber,E12000003,2022,2,8,2022-02-24,13.0
Yorkshire and The Humber,E12000003,2022,2,8,2022-02-25,5.0
Yorkshire and The Humber,E12000003,2022,2,8,2022-02-26,9.0
Yorkshire and The Humber,E12000003,2022,2,8,2022-02-27,9.0
Yorkshire and The Humber,E12000003,2022,2,9,2022-02-28,3.0
Yorkshire and The Humber,E12000003,2022,3,9,2022-03-01,9.0
Yorkshire and The Humber,E12000003,2022,3,9,2022-03-02,5.0
Yorkshire and The Humber,E12000003,2022,3,9,2022-03-03,7.0
Yorkshire and The Humber,E12000003,2022,3,9,2022-03-04,7.0
Yorkshire and The Humber,E12000003,2022,3,9,2022-03-05,7.0
Yorkshire and The Humber,E12000003,2022,3,9,2022-03-06,4.0
Yorkshire and The Humber,E12000003,2022,3,10,2022-03-07,10.0
Yorkshire and The Humber,E12000003,2022,3,10,2022-03-08,10.0
Yorkshire and The Humber,E12000003,2022,3,10,2022-03-09,11.0
Yorkshire and The Humber,E12000003,2022,3,10,2022-03-10,10.0
Yorkshire and The Humber,E12000003,2022,3,10,2022-03-11,5.0
Yorkshire and The Humber,E12000003,2022,3,10,2022-03-12,16.0
Yorkshire and The Humber,E12000003,2022,3,10,2022-03-13,10.0
Yorkshire and The Humber,E12000003,2022,3,11,2022-03-14,8.0
Yorkshire and The Humber,E12000003,2022,3,11,2022-03-15,7.0
Yorkshire and The Humber,E12000003,2022,3,11,2022-03-16,12.0
Yorkshire and The Humber,E12000003,2022,3,11,2022-03-17,10.0
Yorkshire and The Humber,E12000003,2022,3,11,2022-03-18,17.0
Yorkshire and The Humber,E12000003,2022,3,11,2022-03-19,15.0
Yorkshire and The Humber,E12000003,2022,3,11,2022-03-20,23.0
Yorkshire and The Humber,E12000003,2022,3,12,2022-03-21,10.0
Yorkshire and The Humber,E12000003,2022,3,12,2022-03-22,14.0
Yorkshire and The Humber,E12000003,2022,3,12,2022-03-23,11.0
Yorkshire and The Humber,E12000003,2022,3,12,2022-03-24,11.0
Yorkshire and The Humber,E12000003,2022,3,12,2022-03-25,11.0
Yorkshire and The Humber,E12000003,2022,3,12,2022-03-26,15.0
Yorkshire and The Humber,E12000003,2022,3,12,2022-03-27,12.0
Yorkshire and The Humber,E12000003,2022,3,13,2022-03-28,15.0
Yorkshire and The Humber,E12000003,2022,3,13,2022-03-29,26.0
Yorkshire and The Humber,E12000003,2022,3,13,2022-03-30,18.0
Yorkshire and The Humber,E12000003,2022,3,13,2022-03-31,16.0
Yorkshire and The Humber,E12000003,2022,4,13,2022-04-01,15.0
Yorkshire and The Humber,E12000003,2022,4,13,2022-04-02,28.0
Yorkshire and The Humber,E12000003,2022,4,13,2022-04-03,13.0
Yorkshire and The Humber,E12000003,2022,4,14,2022-04-04,16.0
Yorkshire and The Humber,E12000003,2022,4,14,2022-04-05,12.0
Yorkshire and The Humber,E12000003,2022,4,14,2022-04-06,23.0
Yorkshire and The Humber,E12000003,2022,4,14,2022-04-07,13.0
Yorkshire and The Humber,E12000003,2022,4,14,2022-04-08,24.0
Yorkshire and The Humber,E12000003,2022,4,14,2022-04-09,23.0
Yorkshire and The Humber,E12000003,2022,4,14,2022-04-10,24.0
Yorkshire and The Humber,E12000003,2022,4,15,2022-04-11,20.0
Yorkshire and The Humber,E12000003,2022,4,15,2022-04-12,7.0
Yorkshire and The Humber,E12000003,2022,4,15,2022-04-13,18.0
Yorkshire and The Humber,E12000003,2022,4,15,2022-04-14,21.0
Yorkshire and The Humber,E12000003,2022,4,15,2022-04-15,20.0
Yorkshire and The Humber,E12000003,2022,4,15,2022-04-16,20.0
Yorkshire and The Humber,E12000003,2022,4,15,2022-04-17,20.0
Yorkshire and The Humber,E12000003,2022,4,16,2022-04-18,17.0
Yorkshire and The Humber,E12000003,2022,4,16,2022-04-19,15.0
Yorkshire and The Humber,E12000003,2022,4,16,2022-04-20,11.0
Yorkshire and The Humber,E12000003,2022,4,16,2022-04-21,15.0
Yorkshire and The Humber,E12000003,2022,4,16,2022-04-22,10.0
Yorkshire and The Humber,E12000003,2022,4,16,2022-04-23,10.0
Yorkshire and The Humber,E12000003,2022,4,16,2022-04-24,14.0
Yorkshire and The Humber,E12000003,2022,4,17,2022-04-25,15.0
Yorkshire and The Humber,E12000003,2022,4,17,2022-04-26,11.0
Yorkshire and The Humber,E12000003,2022,4,17,2022-04-27,9.0
Yorkshire and The Humber,E12000003,2022,4,17,2022-04-28,11.0
Yorkshire and The Humber,E12000003,2022,4,17,2022-04-29,8.0
Yorkshire and The Humber,E12000003,2022,4,17,2022-04-30,14.0
Yorkshire and The Humber,E12000003,2022,5,17,2022-05-01,17.0
Yorkshire and The Humber,E12000003,2022,5,18,2022-05-02,13.0
Yorkshire and The Humber,E12000003,2022,5,18,2022-05-03,3.0
Yorkshire and The Humber,E12000003,2022,5,18,2022-05-04,11.0
Yorkshire and The Humber,E12000003,2022,5,18,2022-05-05,7.0
Yorkshire and The Humber,E12000003,2022,5,18,2022-05-06,8.0
Yorkshire and The Humber,E12000003,2022,5,18,2022-05-07,8.0
Yorkshire and The Humber,E12000003,2022,5,18,2022-05-08,5.0
Yorkshire and The Humber,E12000003,2022,5,19,2022-05-09,8.0
Yorkshire and The Humber,E12000003,2022,5,19,2022-05-10,7.0
Yorkshire and The Humber,E12000003,2022,5,19,2022-05-11,7.0
Yorkshire and The Humber,E12000003,2022,5,19,2022-05-12,4.0
Yorkshire and The Humber,E12000003,2022,5,19,2022-05-13,8.0
Yorkshire and The Humber,E12000003,2022,5,19,2022-05-14,7.0
Yorkshire and The Humber,E12000003,2022,5,19,2022-05-15,9.0
Yorkshire and The Humber,E12000003,2022,5,20,2022-05-16,9.0
Yorkshire and The Humber,E12000003,2022,5,20,2022-05-17,2.0
Yorkshire and The Humber,E12000003,2022,5,20,2022-05-18,3.0
Yorkshire and The Humber,E12000003,2022,5,20,2022-05-19,6.0
Yorkshire and The Humber,E12000003,2022,5,20,2022-05-20,7.0
Yorkshire and The Humber,E12000003,2022,5,20,2022-05-21,4.0
Yorkshire and The Humber,E12000003,2022,5,20,2022-05-22,5.0
Yorkshire and The Humber,E12000003,2022,5,21,2022-05-23,6.0
Yorkshire and The Humber,E12000003,2022,5,21,2022-05-24,5.0
Yorkshire and The Humber,E12000003,2022,5,21,2022-05-25,3.0
Yorkshire and The Humber,E12000003,2022,5,21,2022-05-26,3.0
Yorkshire and The Humber,E12000003,2022,5,21,2022-05-27,4.0
Yorkshire and The Humber,E12000003,2022,5,21,2022-05-28,3.0
Yorkshire and The Humber,E12000003,2022,5,21,2022-05-29,3.0
Yorkshire and The Humber,E12000003,2022,5,22,2022-05-30,3.0
Yorkshire and The Humber,E12000003,2022,5,22,2022-05-31,3.0
Yorkshire and The Humber,E12000003,2022,6,22,2022-06-01,5.0
Yorkshire and The Humber,E12000003,2022,6,22,2022-06-02,3.0
Yorkshire and The Humber,E12000003,2022,6,22,2022-06-03,3.0
Yorkshire and The Humber,E12000003,2022,6,22,2022-06-04,2.0
Yorkshire and The Humber,E12000003,2022,6,22,2022-06-05,1.0
Yorkshire and The Humber,E12000003,2022,6,23,2022-06-06,5.0
Yorkshire and The Humber,E12000003,2022,6,23,2022-06-07,1.0
Yorkshire and The Humber,E12000003,2022,6,23,2022-06-08,3.0
Yorkshire and The Humber,E12000003,2022,6,23,2022-06-09,0.0
Yorkshire and The Humber,E12000003,2022,6,23,2022-06-10,3.0
Yorkshire and The Humber,E12000003,2022,6,23,2022-06-11,1.0
Yorkshire and The Humber,E12000003,2022,6,23,2022-06-12,4.0
Yorkshire and The Humber,E12000003,2022,6,24,2022-06-13,5.0
Yorkshire and The Humber,E12000003,2022,6,24,2022-06-14,1.0
Yorkshire and The Humber,E12000003,2022,6,24,2022-06-15,5.0
Yorkshire and The Humber,E12000003,2022,6,24,2022-06-16,4.0
Yorkshire and The Humber,E12000003,2022,6,24,2022-06-17,4.0
Yorkshire and The Humber,E12000003,2022,6,24,2022-06-18,1.0
Yorkshire and The Humber,E12000003,2022,6,24,2022-06-19,2.0
Yorkshire and The Humber,E12000003,2022,6,25,2022-06-20,7.0
Yorkshire and The Humber,E12000003,2022,6,25,2022-06-21,3.0
Yorkshire and The Humber,E12000003,2022,6,25,2022-06-22,5.0
Yorkshire and The Humber,E12000003,2022,6,25,2022-06-23,4.0
Yorkshire and The Humber,E12000003,2022,6,25,2022-06-24,3.0
Yorkshire and The Humber,E12000003,2022,6,25,2022-06-25,5.0
Yorkshire and The Humber,E12000003,2022,6,25,2022-06-26,5.0
Yorkshire and The Humber,E12000003,2022,6,26,2022-06-27,4.0
Yorkshire and The Humber,E12000003,2022,6,26,2022-06-28,4.0
Yorkshire and The Humber,E12000003,2022,6,26,2022-06-29,3.0
Yorkshire and The Humber,E12000003,2022,6,26,2022-06-30,6.0
Yorkshire and The Humber,E12000003,2022,7,26,2022-07-01,13.0
Yorkshire and The Humber,E12000003,2022,7,26,2022-07-02,8.0
Yorkshire and The Humber,E12000003,2022,7,26,2022-07-03,6.0
Yorkshire and The Humber,E12000003,2022,7,27,2022-07-04,11.0
Yorkshire and The Humber,E12000003,2022,7,27,2022-07-05,7.0
Yorkshire and The Humber,E12000003,2022,7,27,2022-07-06,8.0
Yorkshire and The Humber,E12000003,2022,7,27,2022-07-07,6.0
Yorkshire and The Humber,E12000003,2022,7,27,2022-07-08,8.0
Yorkshire and The Humber,E12000003,2022,7,27,2022-07-09,5.0
Yorkshire and The Humber,E12000003,2022,7,27,2022-07-10,6.0
Yorkshire and The Humber,E12000003,2022,7,28,2022-07-11,10.0
Yorkshire and The Humber,E12000003,2022,7,28,2022-07-12,13.0
Yorkshire and The Humber,E12000003,2022,7,28,2022-07-13,11.0
Yorkshire and The Humber,E12000003,2022,7,28,2022-07-14,14.0
Yorkshire and The Humber,E12000003,2022,7,28,2022-07-15,6.0
Yorkshire and The Humber,E12000003,2022,7,28,2022-07-16,5.0
Yorkshire and The Humber,E12000003,2022,7,28,2022-07-17,14.0
Yorkshire and The Humber,E12000003,2022,7,29,2022-07-18,14.0
Yorkshire and The Humber,E12000003,2022,7,29,2022-07-19,20.0
Yorkshire and The Humber,E12000003,2022,7,29,2022-07-20,24.0
Yorkshire and The Humber,E12000003,2022,7,29,2022-07-21,10.0
Yorkshire and The Humber,E12000003,2022,7,29,2022-07-22,5.0
Yorkshire and The Humber,E12000003,2022,7,29,2022-07-23,9.0
Yorkshire and The Humber,E12000003,2022,7,29,2022-07-24,13.0
Yorkshire and The Humber,E12000003,2022,7,30,2022-07-25,9.0
Yorkshire and The Humber,E12000003,2022,7,30,2022-07-26,13.0
Yorkshire and The Humber,E12000003,2022,7,30,2022-07-27,6.0
Yorkshire and The Humber,E12000003,2022,7,30,2022-07-28,10.0
Yorkshire and The Humber,E12000003,2022,7,30,2022-07-29,13.0
Yorkshire and The Humber,E12000003,2022,7,30,2022-07-30,7.0
Yorkshire and The Humber,E12000003,2022,7,30,2022-07-31,11.0
Yorkshire and The Humber,E12000003,2022,8,31,2022-08-01,9.0
Yorkshire and The Humber,E12000003,2022,8,31,2022-08-02,13.0
Yorkshire and The Humber,E12000003,2022,8,31,2022-08-03,10.0
Yorkshire and The Humber,E12000003,2022,8,31,2022-08-04,7.0
Yorkshire and The Humber,E12000003,2022,8,31,2022-08-05,7.0
Yorkshire and The Humber,E12000003,2022,8,31,2022-08-06,6.0
Yorkshire and The Humber,E12000003,2022,8,31,2022-08-07,9.0
Yorkshire and The Humber,E12000003,2022,8,32,2022-08-08,6.0
Yorkshire and The Humber,E12000003,2022,8,32,2022-08-09,8.0
Yorkshire and The Humber,E12000003,2022,8,32,2022-08-10,6.0
Yorkshire and The Humber,E12000003,2022,8,32,2022-08-11,18.0
Yorkshire and The Humber,E12000003,2022,8,32,2022-08-12,10.0
Yorkshire and The Humber,E12000003,2022,8,32,2022-08-13,2.0
Yorkshire and The Humber,E12000003,2022,8,32,2022-08-14,3.0
Yorkshire and The Humber,E12000003,2022,8,33,2022-08-15,11.0
Yorkshire and The Humber,E12000003,2022,8,33,2022-08-16,6.0
Yorkshire and The Humber,E12000003,2022,8,33,2022-08-17,5.0
Yorkshire and The Humber,E12000003,2022,8,33,2022-08-18,6.0
Yorkshire and The Humber,E12000003,2022,8,33,2022-08-19,3.0
Yorkshire and The Humber,E12000003,2022,8,33,2022-08-20,4.0
Yorkshire and The Humber,E12000003,2022,8,33,2022-08-21,2.0
Yorkshire and The Humber,E12000003,2022,8,34,2022-08-22,4.0
Yorkshire and The Humber,E12000003,2022,8,34,2022-08-23,8.0
Yorkshire and The Humber,E12000003,2022,8,34,2022-08-24,5.0
Yorkshire and The Humber,E12000003,2022,8,34,2022-08-25,6.0
Yorkshire and The Humber,E12000003,2022,8,34,2022-08-26,2.0
Yorkshire and The Humber,E12000003,2022,8,34,2022-08-27,7.0
Yorkshire and The Humber,E12000003,2022,8,34,2022-08-28,2.0
Yorkshire and The Humber,E12000003,2022,8,35,2022-08-29,6.0
Yorkshire and The Humber,E12000003,2022,8,35,2022-08-30,1.0
Yorkshire and The Humber,E12000003,2022,8,35,2022-08-31,6.0
Yorkshire and The Humber,E12000003,2022,9,35,2022-09-01,1.0
Yorkshire and The Humber,E12000003,2022,9,35,2022-09-02,3.0
Yorkshire and The Humber,E12000003,2022,9,35,2022-09-03,6.0
Yorkshire and The Humber,E12000003,2022,9,35,2022-09-04,4.0
Yorkshire and The Humber,E12000003,2022,9,36,2022-09-05,5.0
Yorkshire and The Humber,E12000003,2022,9,36,2022-09-06,5.0
Yorkshire and The Humber,E12000003,2022,9,36,2022-09-07,6.0
Yorkshire and The Humber,E12000003,2022,9,36,2022-09-08,4.0
