date,confirmed,deaths,recovered,confirmed_diff,deaths_diff,recovered_diff,last_update,active,active_diff,fatality_rate,iso,name,province,lat,long,cities
2020-05-16,7396,616,2758,32,12,86,2020-05-17 02:32:32,4022,-66,0.0833,ITA,Italy,Lazio,41.89277044,12.48366722,[]
2020-05-16,9111,1346,5232,51,10,111,2020-05-17 02:32:32,2533,-70,0.1477,ITA,Italy,Liguria,44.41149315,8.9326992,[]
2020-05-16,84518,15450,41389,399,39,427,2020-05-17 02:32:32,27679,-67,0.1828,ITA,Italy,Lombardia,45.46679409,9.190347404,[]
2020-05-16,6642,982,3003,23,5,156,2020-05-17 02:32:32,2657,-138,0.1478,ITA,Italy,Marche,43.61675973,13.5188753,[]
2020-05-16,410,22,173,3,0,15,2020-05-17 02:32:32,215,-12,0.0537,ITA,Italy,Molise,41.55774754,14.65916051,[]
2020-05-16,2578,290,1945,0,0,16,2020-05-17 02:32:32,343,-16,0.1125,ITA,Italy,P.A. Bolzano,46.49933453,11.35662422,[]
2020-05-16,4326,453,3528,8,2,67,2020-05-17 02:32:32,345,-61,0.1047,ITA,Italy,P.A. Trento,46.06893511,11.12123097,[]
2020-05-16,29483,3594,15187,137,37,511,2020-05-17 02:32:32,10702,-411,0.1219,ITA,Italy,Piemonte,45.0732745,7.680687483,[]
2020-05-16,4374,463,1807,8,2,83,2020-05-17 02:32:32,2104,-77,0.1059,ITA,Italy,Puglia,41.12559576,16.86736689,[]
2020-05-16,1352,125,812,4,0,50,2020-05-17 02:32:32,415,-46,0.0925,ITA,Italy,Sardegna,39.21531192,9.110616306,[]
2020-05-16,3382,265,1458,8,2,107,2020-05-17 02:32:32,1659,-101,0.0784,ITA,Italy,Sicilia,38.11569725,13.362356699999998,[]
2020-05-16,9913,979,5991,30,3,252,2020-05-17 02:32:32,2943,-225,0.0988,ITA,Italy,Toscana,43.76923077,11.25588885,[]
2020-05-16,1422,73,1268,0,0,9,2020-05-17 02:32:32,81,-9,0.0513,ITA,Italy,Umbria,43.10675841,12.38824698,[]
2020-05-16,1173,142,956,1,0,3,2020-05-17 02:32:32,75,-2,0.1211,ITA,Italy,Valle d'Aosta,45.73750286,7.320149366,[]
2020-05-16,18928,1783,12983,39,21,295,2020-05-17 02:32:32,4162,-277,0.0942,ITA,Italy,Veneto,45.43490485,12.33845213,[]
2020-05-17,3186,385,1379,8,2,7,2020-05-18 02:32:21,1422,-1,0.1208,ITA,Italy,Abruzzo,42.35122196,13.39843823,[]
